"Sichinava_n" "Sichinava_p" "Voloshin_n" "Voloshin_p"
"прошлом" 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"пускай" 0 0 0.0387296669248644 0.0869565217391304
"пути" 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"равно" 0 0 0.0774593338497289 0.0434782608695652
"разумеется" 0.127172530733362 0 0 0
"ребенка" 0 0.0401767778224186 0.0774593338497289 0
"режиссером" 0 0.0401767778224186 0.0774593338497289 0
"рекомендуется" 0.0423908435777872 0.0803535556448373 0 0
"роман" 0 0.0401767778224186 0.0774593338497289 0
"сама" 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"самый" 0.0423908435777872 0 0.0774593338497289 0
"санни" 0 0 0 0.130434782608696
"свое" 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"своё" 0 0 0.116189000774593 0
"своему" 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"связывает" 0.0423908435777872 0.0803535556448373 0 0
"сезон" 0.0423908435777872 0.0803535556448373 0 0
"сезона" 0 0.120530333467256 0 0
"семье" 0.0423908435777872 0 0 0.0869565217391304
"семьей" 0.0847816871555744 0 0.0387296669248644 0
"семьи" 0 0.0401767778224186 0 0.0869565217391304
"семья" 0 0 0 0.130434782608696
"сестру" 0.0847816871555744 0 0 0.0434782608695652
"сил" 0.127172530733362 0 0 0
"сильно" 0 0.0401767778224186 0.0774593338497289 0
"ситуация" 0 0 0 0.130434782608696
"сицилии" 0 0.120530333467256 0 0
"скоро" 0.0423908435777872 0 0 0.0869565217391304
"слегка" 0.127172530733362 0 0 0
"словами" 0.0423908435777872 0.0803535556448373 0 0
"снова" 0 0.0401767778224186 0.0774593338497289 0
"снять" 0.0847816871555744 0 0 0.0434782608695652
"спокойно" 0 0 0.116189000774593 0
"среди" 0 0.0803535556448373 0 0.0434782608695652
"стал" 0.0423908435777872 0.0401767778224186 0.0387296669248644 0
"сталлоне" 0 0 0.116189000774593 0
"сторону" 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"стороны" 0.0423908435777872 0 0.0774593338497289 0
"сценарист" 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"считает" 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"считать" 0 0.0803535556448373 0.0387296669248644 0
"сюжетная" 0 0 0.0774593338497289 0.0434782608695652
"сюжетной" 0 0 0.0774593338497289 0.0434782608695652
"такие" 0 0 0.0387296669248644 0.0869565217391304
"таким" 0.0423908435777872 0 0.0774593338497289 0
"такой" 0 0 0.0774593338497289 0.0434782608695652
"темп" 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"теперь" 0.0847816871555744 0 0 0.0434782608695652
"третьего" 0.0423908435777872 0.0803535556448373 0 0
"удался" 0.0847816871555744 0.0401767778224186 0 0
"ужасов" 0 0 0 0.130434782608696
"фиаско" 0.127172530733362 0 0 0
"фильмов" 0.0423908435777872 0 0 0.0869565217391304
"фильмом" 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"хо" 0 0 0 0.130434782608696
"хон" 0 0 0 0.130434782608696
"хочет" 0 0 0.0774593338497289 0.0434782608695652
"хронометража" 0 0 0.0387296669248644 0.0869565217391304
"целом" 0 0 0.0387296669248644 0.0869565217391304
"чрезвычайно" 0.0423908435777872 0.0803535556448373 0 0
"шазам" 0.127172530733362 0 0 0
"шазама" 0.127172530733362 0 0 0
"эпизоды" 0.0847816871555744 0 0 0.0434782608695652
"эпохи" 0.0847816871555744 0 0 0.0434782608695652
"этому" 0 0.0401767778224186 0.0774593338497289 0
"я" 0.0847816871555744 0 0 0.0434782608695652
"являются" 0 0.0803535556448373 0 0.0434782608695652
"it" 0 0.0803535556448373 0 0
"marvel" 0.0847816871555744 0 0 0
"автора" 0 0.0401767778224186 0 0.0434782608695652
"автоспорта" 0 0 0 0.0869565217391304
"американском" 0 0 0 0.0869565217391304
"американскому" 0 0.0401767778224186 0.0387296669248644 0
"анастасия" 0 0.0803535556448373 0 0
"андор" 0.0847816871555744 0 0 0
"андоре" 0.0847816871555744 0 0 0
"антон" 0 0 0.0774593338497289 0
"армстронг" 0 0 0.0774593338497289 0
"арно" 0 0.0803535556448373 0 0
"артём" 0 0 0 0.0869565217391304
"атласа" 0.0847816871555744 0 0 0
"аудиторию" 0 0 0.0387296669248644 0.0434782608695652
"батлер" 0 0 0 0.0869565217391304
"белый" 0 0.0803535556448373 0 0
"бён" 0 0 0 0.0869565217391304
"бесконечности" 0.0423908435777872 0.0401767778224186 0 0
"бикс" 0.0847816871555744 0 0 0
"биографии" 0 0.0803535556448373 0 0
"благодаря" 0.0423908435777872 0.0401767778224186 0 0
"ближе" 0.0423908435777872 0 0.0387296669248644 0
"богатых" 0 0.0803535556448373 0 0
"боевика" 0 0 0 0.0869565217391304
"боевиком" 0 0 0.0774593338497289 0
"божественных" 0.0847816871555744 0 0 0
"большого" 0 0.0401767778224186 0 0.0434782608695652
"большую" 0.0423908435777872 0 0.0387296669248644 0
"браке" 0 0.0803535556448373 0 0
"брат" 0.0423908435777872 0 0 0.0434782608695652
"братьев" 0.0423908435777872 0.0401767778224186 0 0
"британского" 0 0 0.0774593338497289 0
"будут" 0 0 0.0774593338497289 0
"буквально" 0 0.0803535556448373 0 0
"бывшей" 0 0.0803535556448373 0 0
"быстро" 0 0.0401767778224186 0.0387296669248644 0
"бюджета" 0 0 0 0.0869565217391304
"важно" 0 0 0.0387296669248644 0.0434782608695652
"вас" 0.0423908435777872 0.0401767778224186 0 0
"вернее" 0 0 0.0387296669248644 0.0434782608695652
"вернуться" 0 0 0.0774593338497289 0
"весьма" 0.0847816871555744 0 0 0
"взгляде" 0 0 0.0774593338497289 0
"взрывы" 0.0423908435777872 0 0 0.0434782608695652
"вид" 0 0 0.0387296669248644 0.0434782608695652
"видел" 0 0.0803535556448373 0 0
"видели" 0.0423908435777872 0.0401767778224186 0 0
"видится" 0 0.0803535556448373 0 0
"визуально" 0.0423908435777872 0.0401767778224186 0 0
"вики" 0 0 0.0774593338497289 0
"вируса" 0 0 0 0.0869565217391304
"включая" 0.0423908435777872 0.0401767778224186 0 0
"владимир" 0 0 0 0.0869565217391304
"влияние" 0 0.0401767778224186 0.0387296669248644 0
"внезапно" 0.0423908435777872 0 0 0.0434782608695652
"внешне" 0 0.0401767778224186 0 0.0434782608695652
"внешней" 0 0 0.0774593338497289 0
"внимания" 0 0 0.0774593338497289 0
"внутри" 0 0 0.0774593338497289 0
"вода" 0 0.0401767778224186 0.0387296669248644 0
"возвращается" 0 0.0401767778224186 0 0.0434782608695652
"возвращение" 0.0423908435777872 0 0 0.0434782608695652
"войнам" 0.0847816871555744 0 0 0
"вокруг" 0 0 0.0387296669248644 0.0434782608695652
"волантен" 0 0.0803535556448373 0 0
"волшебником" 0.0847816871555744 0 0 0
"вон" 0 0 0 0.0869565217391304
"воспитания" 0 0 0.0387296669248644 0.0434782608695652
"воспламеняющая" 0 0 0.0774593338497289 0
"восьмидесятые" 0 0 0.0774593338497289 0
"восьмидесятых" 0 0 0.0774593338497289 0
"вперед" 0.0423908435777872 0 0 0.0434782608695652
"впечатляющий" 0 0 0 0.0869565217391304
"времена" 0 0.0803535556448373 0 0
"всём" 0 0 0 0.0869565217391304
"всему" 0.0423908435777872 0 0.0387296669248644 0
"встречающихся" 0 0.0803535556448373 0 0
"вторит" 0 0.0401767778224186 0.0387296669248644 0
"вуду" 0 0 0 0.0869565217391304
"выделяются" 0.0423908435777872 0 0 0.0434782608695652
"вызывает" 0.0423908435777872 0 0 0.0434782608695652
"выйдет" 0.0423908435777872 0 0.0387296669248644 0
"выразился" 0 0.0401767778224186 0 0.0434782608695652
"выступает" 0.0423908435777872 0 0 0.0434782608695652
"выступил" 0.0847816871555744 0 0 0
"выхода" 0 0.0803535556448373 0 0
"выходили" 0.0423908435777872 0 0.0387296669248644 0
"вышли" 0.0423908435777872 0 0.0387296669248644 0
"вышло" 0.0423908435777872 0 0 0.0434782608695652
"вьетнаме" 0.0423908435777872 0 0.0387296669248644 0
"гавайи" 0 0 0 0.0869565217391304
"галактики" 0 0 0.0774593338497289 0
"главе" 0.0423908435777872 0 0.0387296669248644 0
"главная" 0.0423908435777872 0 0 0.0434782608695652
"главных" 0.0423908435777872 0 0 0.0434782608695652
"глубоко" 0 0 0.0387296669248644 0.0434782608695652
"говоря" 0.0847816871555744 0 0 0
"год" 0 0.0401767778224186 0.0387296669248644 0
"голову" 0.0423908435777872 0 0 0.0434782608695652
"города" 0 0.0803535556448373 0 0
"городке" 0 0.0401767778224186 0 0.0434782608695652
"гость" 0 0 0.0387296669248644 0.0434782608695652
"готовый" 0.0423908435777872 0.0401767778224186 0 0
"грандиозной" 0 0 0.0387296669248644 0.0434782608695652
"дайверов" 0 0.0803535556448373 0 0
"далеко" 0.0423908435777872 0 0 0.0434782608695652
"дальше" 0.0423908435777872 0 0.0387296669248644 0
"две" 0 0 0 0.0869565217391304
"двенадцати" 0 0.0803535556448373 0 0
"двое" 0 0.0803535556448373 0 0
"девочки" 0 0 0.0774593338497289 0
"дела" 0 0 0 0.0869565217391304
"делом" 0.0423908435777872 0 0.0387296669248644 0
"денис" 0 0 0 0.0869565217391304
"день" 0 0.0401767778224186 0.0387296669248644 0
"держит" 0.0423908435777872 0 0 0.0434782608695652
"джона" 0 0 0 0.0869565217391304
"джэ" 0 0 0 0.0869565217391304
"дома" 0 0 0.0387296669248644 0.0434782608695652
"доме" 0 0 0 0.0869565217391304
"домой" 0 0.0401767778224186 0 0.0434782608695652
"достоинством" 0.0423908435777872 0.0401767778224186 0 0
"дочкой" 0 0.0401767778224186 0 0.0434782608695652
"дочку" 0 0 0.0387296669248644 0.0434782608695652
"древних" 0 0.0401767778224186 0 0.0434782608695652
"другой" 0.0423908435777872 0.0401767778224186 0 0
"другом" 0 0.0803535556448373 0 0
"другую" 0 0 0.0387296669248644 0.0434782608695652
"духе" 0.0847816871555744 0 0 0
"дыхания" 0.0423908435777872 0.0401767778224186 0 0
"дэвид" 0 0 0.0774593338497289 0
"евгений" 0 0 0.0387296669248644 0.0434782608695652
"егор" 0 0 0 0.0869565217391304
"енот" 0 0 0.0774593338497289 0
"ещё" 0 0 0.0774593338497289 0
"жанровый" 0 0 0 0.0869565217391304
"женой" 0 0.0803535556448373 0 0
"жену" 0.0423908435777872 0.0401767778224186 0 0
"жертвами" 0 0.0401767778224186 0.0387296669248644 0
"жертвой" 0.0423908435777872 0 0.0387296669248644 0
"зак" 0 0 0.0774593338497289 0
"заключается" 0 0.0401767778224186 0.0387296669248644 0
"зато" 0.0423908435777872 0 0.0387296669248644 0
"звездным" 0.0847816871555744 0 0 0
"звезды" 0.0423908435777872 0 0 0.0434782608695652
"земля" 0 0 0.0774593338497289 0
"земляне" 0 0 0.0774593338497289 0
"злодея" 0 0 0.0774593338497289 0
"зрителей" 0 0 0.0387296669248644 0.0434782608695652
"зрителю" 0 0.0401767778224186 0 0.0434782608695652
"игрой" 0 0 0.0387296669248644 0.0434782608695652
"идеально" 0 0 0 0.0869565217391304
"идеи" 0.0423908435777872 0 0.0387296669248644 0
"идей" 0 0 0.0387296669248644 0.0434782608695652
"идею" 0.0847816871555744 0 0 0
"идея" 0 0.0803535556448373 0 0
"избыточное" 0 0 0.0774593338497289 0
"изгоя" 0.0847816871555744 0 0 0
"изначально" 0 0.0401767778224186 0 0.0434782608695652
"имеет" 0 0 0 0.0869565217391304
"интерес" 0.0423908435777872 0 0 0.0434782608695652
"исключительно" 0 0.0803535556448373 0 0
"исмаэля" 0 0.0803535556448373 0 0
"исследование" 0 0 0 0.0869565217391304
"ищет" 0 0 0.0387296669248644 0.0434782608695652
"каждая" 0.0423908435777872 0 0.0387296669248644 0
"казалось" 0 0.0401767778224186 0.0387296669248644 0
"каир" 0 0 0 0.0869565217391304
"какую" 0.0847816871555744 0 0 0
"кан" 0 0 0 0.0869565217391304
"капитализма" 0 0 0.0774593338497289 0
"картин" 0 0.0401767778224186 0 0.0434782608695652
"картинг" 0 0 0 0.0869565217391304
"картину" 0 0 0.0774593338497289 0
"кассиана" 0.0847816871555744 0 0 0
"качестве" 0.0423908435777872 0.0401767778224186 0 0
"квантового" 0.0847816871555744 0 0 0
"квантомания" 0.0847816871555744 0 0 0
"киллера" 0 0 0 0.0869565217391304
"ким" 0 0 0 0.0869565217391304
"киновселенной" 0.0847816871555744 0 0 0
"киноязык" 0 0 0.0774593338497289 0
"кира" 0 0 0.0774593338497289 0
"клары" 0 0 0.0774593338497289 0
"колоритом" 0 0 0 0.0869565217391304
"колумбии" 0.0847816871555744 0 0 0
"команды" 0.0423908435777872 0.0401767778224186 0 0
"кому" 0 0 0 0.0869565217391304
"конца" 0 0.0803535556448373 0 0
"корейский" 0 0 0 0.0869565217391304
"корейско" 0 0 0 0.0869565217391304
"коротко" 0.0847816871555744 0 0 0
"космической" 0.0423908435777872 0 0.0387296669248644 0
"космобол" 0 0 0.0774593338497289 0
"которым" 0.0423908435777872 0.0401767778224186 0 0
"кофе" 0.0847816871555744 0 0 0
"крайней" 0.0423908435777872 0.0401767778224186 0 0
"кровь" 0 0 0.0774593338497289 0
"кровью" 0 0 0.0774593338497289 0
"кувшинова" 0 0.0803535556448373 0 0
"кэмерон" 0 0.0803535556448373 0 0
"лаконичным" 0.0423908435777872 0.0401767778224186 0 0
"либо" 0 0 0.0774593338497289 0
"линия" 0.0423908435777872 0.0401767778224186 0 0
"лишена" 0.0423908435777872 0 0 0.0434782608695652
"локи" 0.0847816871555744 0 0 0
"лотос" 0 0.0803535556448373 0 0
"лучшие" 0 0.0401767778224186 0.0387296669248644 0
"любовницу" 0 0.0803535556448373 0 0
"любовь" 0 0.0401767778224186 0.0387296669248644 0
"люди" 0 0.0401767778224186 0 0.0434782608695652
"людьми" 0 0 0.0387296669248644 0.0434782608695652
"людям" 0.0423908435777872 0 0 0.0434782608695652
"майка" 0 0.0803535556448373 0 0
"максима" 0 0.0401767778224186 0.0387296669248644 0
"маленьких" 0 0.0401767778224186 0.0387296669248644 0
"мама" 0.0847816871555744 0 0 0
"марвел" 0.0847816871555744 0 0 0
"мастерства" 0 0 0 0.0869565217391304
"матвеевич" 0 0 0 0.0869565217391304
"мексиканских" 0 0 0.0774593338497289 0
