"Goverdovski_n" "Goverdovski_p" "Sichinava_n" "Sichinava_p" "Voloshin_n" "Voloshin_p"
"пожалуй" 0 0.0499001996007984 0.0847816871555744 0.0401767778224186 0 0.0434782608695652
"получает" 0 0.149700598802395 0 0 0.0387296669248644 0.0434782608695652
"практически" 0.178970917225951 0 0 0 0.0387296669248644 0
"принципиально" 0 0.0499001996007984 0 0 0.0774593338497289 0.0869565217391304
"прошлое" 0 0 0.0847816871555744 0 0.116189000774593 0
"роли" 0 0.0499001996007984 0 0.0803535556448373 0.0774593338497289 0
"самой" 0.0447427293064877 0 0 0.0401767778224186 0.0774593338497289 0.0434782608695652
"сделать" 0 0.0499001996007984 0.0423908435777872 0 0.116189000774593 0
"секса" 0.134228187919463 0.0998003992015968 0 0 0 0
"сколько" 0.0447427293064877 0 0 0.0803535556448373 0.0774593338497289 0
"скорости" 0 0.0499001996007984 0 0 0 0.173913043478261
"слову" 0 0 0.0423908435777872 0.160707111289675 0 0
"случай" 0.0447427293064877 0 0 0 0.0774593338497289 0.0869565217391304
"собственной" 0 0 0.0847816871555744 0.120530333467256 0 0
"среди" 0.0894854586129754 0 0 0.0803535556448373 0 0.0434782608695652
"ссср" 0 0.249500998003992 0 0 0 0
"столь" 0 0 0.169563374311149 0 0 0.0434782608695652
"сцене" 0.0894854586129754 0.0499001996007984 0 0 0.0774593338497289 0
"там" 0 0.0499001996007984 0 0.0401767778224186 0.116189000774593 0
"точно" 0 0 0.0423908435777872 0.0803535556448373 0.0774593338497289 0
"тут" 0.134228187919463 0 0.0423908435777872 0 0 0.0434782608695652
"фоне" 0.0894854586129754 0.0998003992015968 0.0423908435777872 0 0 0
"футбольной" 0.178970917225951 0 0 0.0401767778224186 0 0
"хорошо" 0 0 0.0847816871555744 0 0 0.130434782608696
"хочет" 0.0894854586129754 0 0 0 0.0774593338497289 0.0434782608695652
"хуже" 0 0 0.0423908435777872 0.0401767778224186 0.0387296669248644 0.0869565217391304
"части" 0 0 0.0423908435777872 0 0.116189000774593 0.0434782608695652
"часто" 0.0447427293064877 0.0998003992015968 0 0 0.0387296669248644 0.0434782608695652
"чувство" 0.0447427293064877 0.149700598802395 0 0 0.0387296669248644 0
"шоу" 0.134228187919463 0 0.0423908435777872 0.0401767778224186 0 0
"эта" 0 0.0499001996007984 0 0.0803535556448373 0.0387296669248644 0.0434782608695652
"этих" 0.0447427293064877 0 0.0423908435777872 0.0803535556448373 0.0387296669248644 0
"адам" 0 0 0 0.0401767778224186 0 0.130434782608696
"белого" 0 0 0 0.160707111289675 0 0
"бесконечно" 0 0 0.127172530733362 0.0401767778224186 0 0
"ближе" 0.0894854586129754 0 0.0423908435777872 0 0.0387296669248644 0
"богов" 0 0 0.127172530733362 0.0401767778224186 0 0
"болезни" 0 0.149700598802395 0 0 0 0.0434782608695652
"будущем" 0.0894854586129754 0.0499001996007984 0 0.0401767778224186 0 0
"были" 0 0 0.0423908435777872 0.0401767778224186 0.0774593338497289 0
"ван" 0 0 0.0423908435777872 0 0 0.130434782608696
"вируса" 0 0.0998003992015968 0 0 0 0.0869565217391304
"внимание" 0.0447427293064877 0 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"война" 0 0 0 0 0.154918667699458 0
"врач" 0 0.149700598802395 0 0 0 0.0434782608695652
"вызывает" 0.0894854586129754 0 0.0423908435777872 0 0 0.0434782608695652
"георгий" 0.178970917225951 0 0 0 0 0
"героинь" 0.0447427293064877 0.149700598802395 0 0 0 0
"города" 0.0894854586129754 0 0 0.0803535556448373 0 0
"действия" 0 0.0499001996007984 0.0423908435777872 0 0 0.0869565217391304
"детей" 0 0.0499001996007984 0 0.0803535556448373 0.0387296669248644 0
"должен" 0 0.0499001996007984 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"друг" 0.134228187919463 0 0.0423908435777872 0 0 0
"другие" 0 0 0.0423908435777872 0.0401767778224186 0.0774593338497289 0
"других" 0.0447427293064877 0.0998003992015968 0 0.0401767778224186 0 0
"другом" 0.0894854586129754 0 0 0.0803535556448373 0 0
"её" 0 0 0 0 0.0387296669248644 0.130434782608696
"ей" 0.0447427293064877 0 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"жаль" 0.0447427293064877 0 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"жанра" 0 0 0 0 0.0387296669248644 0.130434782608696
"жена" 0 0 0.0423908435777872 0.0803535556448373 0 0.0434782608695652
"зато" 0 0.0998003992015968 0.0423908435777872 0 0.0387296669248644 0
"звезда" 0.0447427293064877 0 0 0 0 0.130434782608696
"избави" 0 0 0 0 0 0.173913043478261
"интерес" 0.0894854586129754 0 0.0423908435777872 0 0 0.0434782608695652
"итан" 0 0 0 0.0803535556448373 0 0.0869565217391304
"итоге" 0 0 0.0423908435777872 0.0401767778224186 0.0774593338497289 0
"кассиан" 0 0 0.169563374311149 0 0 0
"качестве" 0 0.0998003992015968 0.0423908435777872 0.0401767778224186 0 0
"кирсан" 0 0.199600798403194 0 0 0 0
"кому" 0.0894854586129754 0 0 0 0 0.0869565217391304
"конфликта" 0 0 0 0.0803535556448373 0.0387296669248644 0.0434782608695652
"конца" 0.0447427293064877 0.0499001996007984 0 0.0803535556448373 0 0
"котором" 0 0 0.0847816871555744 0 0.0774593338497289 0
"крайней" 0.0894854586129754 0 0.0423908435777872 0.0401767778224186 0 0
"кстати" 0 0 0.0847816871555744 0 0.0774593338497289 0
"кэсси" 0 0 0.169563374311149 0 0 0
"либо" 0.0894854586129754 0 0 0 0.0774593338497289 0
"лукавого" 0 0 0 0 0 0.173913043478261
"любовь" 0.0894854586129754 0 0 0.0401767778224186 0.0387296669248644 0
"любой" 0 0.0499001996007984 0.0423908435777872 0.0401767778224186 0.0387296669248644 0
"место" 0 0.0998003992015968 0 0 0.0387296669248644 0.0434782608695652
"многие" 0 0.0499001996007984 0 0 0.116189000774593 0
"момент" 0.0447427293064877 0 0 0.0401767778224186 0 0.0869565217391304
"мужской" 0.178970917225951 0 0 0 0 0
"мужчин" 0.178970917225951 0 0 0 0 0
"наконец" 0 0 0.0423908435777872 0.0803535556448373 0 0.0434782608695652
"наоборот" 0 0 0 0 0.0387296669248644 0.130434782608696
"начинается" 0 0 0 0.120530333467256 0 0.0434782608695652
"нечто" 0 0 0.0423908435777872 0 0.0387296669248644 0.0869565217391304
"ник" 0 0 0 0 0.0774593338497289 0.0869565217391304
"ним" 0 0 0 0.120530333467256 0 0.0434782608695652
"новый" 0.0894854586129754 0.0499001996007984 0.0423908435777872 0 0 0
"обман" 0 0 0 0.160707111289675 0 0
"одну" 0 0.149700598802395 0 0 0 0.0434782608695652
"оно" 0.0894854586129754 0 0.0423908435777872 0.0401767778224186 0 0
"опыт" 0 0.0499001996007984 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"оригинале" 0.134228187919463 0 0 0 0 0.0434782608695652
"оригинальное" 0 0 0 0.0401767778224186 0 0.130434782608696
"оставляет" 0 0.0499001996007984 0 0 0.0774593338497289 0.0434782608695652
"отличие" 0 0.0998003992015968 0.0847816871555744 0 0 0
"отношения" 0.134228187919463 0 0 0 0 0.0434782608695652
"отца" 0 0 0.0423908435777872 0 0.0774593338497289 0.0434782608695652
"очередной" 0 0 0 0 0.0774593338497289 0.0869565217391304
"первой" 0 0.0499001996007984 0.0423908435777872 0 0.0774593338497289 0
"первым" 0.0894854586129754 0 0.0423908435777872 0 0.0387296669248644 0
"персонажа" 0.0447427293064877 0.0998003992015968 0 0 0.0387296669248644 0
"персонажами" 0 0.0998003992015968 0 0 0.0774593338497289 0
"плохо" 0.134228187919463 0 0 0 0.0387296669248644 0
"получается" 0.0894854586129754 0 0.0423908435777872 0 0 0.0434782608695652
"помочь" 0 0 0.0423908435777872 0 0.0387296669248644 0.0869565217391304
"попытки" 0.0447427293064877 0.0998003992015968 0 0 0.0387296669248644 0
"похож" 0 0 0.0423908435777872 0 0.0387296669248644 0.0869565217391304
"правда" 0.0447427293064877 0 0.0423908435777872 0.0401767778224186 0.0387296669248644 0
"превращается" 0 0.0499001996007984 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"прекрасно" 0 0.0499001996007984 0 0.0401767778224186 0 0.0869565217391304
"приходится" 0.0447427293064877 0 0.0423908435777872 0.0401767778224186 0.0387296669248644 0
"причем" 0.0447427293064877 0 0 0.120530333467256 0 0
"проблема" 0 0.0499001996007984 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"прочих" 0 0.0499001996007984 0.0847816871555744 0.0401767778224186 0 0
"пускай" 0 0.0499001996007984 0 0 0.0387296669248644 0.0869565217391304
"пути" 0 0.0499001996007984 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"равно" 0.0447427293064877 0 0 0 0.0774593338497289 0.0434782608695652
"реальных" 0 0.0998003992015968 0 0.0803535556448373 0 0
"ребенка" 0.0447427293064877 0 0 0.0401767778224186 0.0774593338497289 0
"режиссера" 0 0 0.0847816871555744 0.0803535556448373 0 0
"российской" 0.178970917225951 0 0 0 0 0
"российском" 0.0447427293064877 0.0499001996007984 0 0.0401767778224186 0 0.0434782608695652
"ростов" 0 0 0 0 0 0.173913043478261
"самый" 0 0.0499001996007984 0.0423908435777872 0 0.0774593338497289 0
"сатира" 0.0894854586129754 0 0 0.0401767778224186 0.0387296669248644 0
"свое" 0.0447427293064877 0 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"своем" 0.134228187919463 0 0 0.0401767778224186 0 0
"сезона" 0.0447427293064877 0 0 0.120530333467256 0 0
"сильно" 0.0447427293064877 0 0 0.0401767778224186 0.0774593338497289 0
"случае" 0 0 0.127172530733362 0 0.0387296669248644 0
"смерти" 0 0 0.0847816871555744 0 0.0774593338497289 0
"содерберга" 0 0.199600798403194 0 0 0 0
"спасти" 0 0 0.127172530733362 0 0 0.0434782608695652
"стали" 0 0.0998003992015968 0.0423908435777872 0 0.0387296669248644 0
"стало" 0 0 0.0847816871555744 0.0401767778224186 0.0387296669248644 0
"станция" 0 0.199600798403194 0 0 0 0
"стать" 0 0 0 0.0401767778224186 0.0774593338497289 0.0434782608695652
"степени" 0 0 0 0.0401767778224186 0.0774593338497289 0.0434782608695652
"странно" 0.0894854586129754 0 0 0.0803535556448373 0 0
"судя" 0.0447427293064877 0.0998003992015968 0.0423908435777872 0 0 0
"сцена" 0.0894854586129754 0 0 0 0.0387296669248644 0.0434782608695652
"сценарист" 0 0.0499001996007984 0.0423908435777872 0.0401767778224186 0 0.0434782608695652
"счастью" 0 0 0.0423908435777872 0.120530333467256 0 0
"считает" 0.0447427293064877 0 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"сюжетной" 0.0447427293064877 0 0 0 0.0774593338497289 0.0434782608695652
"таким" 0.0447427293064877 0 0.0423908435777872 0 0.0774593338497289 0
"тех" 0.0447427293064877 0.0499001996007984 0 0.0401767778224186 0 0.0434782608695652
"той" 0 0 0 0.120530333467256 0.0387296669248644 0
"тому" 0 0 0.127172530733362 0 0.0387296669248644 0
"тренер" 0.0894854586129754 0 0 0 0 0.0869565217391304
"уайт" 0 0 0 0.160707111289675 0 0
"уайта" 0 0 0 0.160707111289675 0 0
"увы" 0.134228187919463 0.0499001996007984 0 0 0 0
"устиновой" 0.178970917225951 0 0 0 0 0
"филип" 0 0 0 0.160707111289675 0 0
"холма" 0.178970917225951 0 0 0 0 0
"хотят" 0.0447427293064877 0.0499001996007984 0.0423908435777872 0 0 0.0434782608695652
"хоуп" 0 0 0.169563374311149 0 0 0
"чарли" 0 0 0 0 0.154918667699458 0
"черном" 0 0 0.0423908435777872 0 0 0.130434782608696
"чуть" 0 0.0998003992015968 0 0 0.0774593338497289 0
"шазамом" 0 0 0.169563374311149 0 0 0
"элисте" 0 0.199600798403194 0 0 0 0
"энди" 0 0 0 0 0.154918667699458 0
"эпизодах" 0.0894854586129754 0.0998003992015968 0 0 0 0
"эпизоды" 0 0.0499001996007984 0.0847816871555744 0 0 0.0434782608695652
"этому" 0.0447427293064877 0 0 0.0401767778224186 0.0774593338497289 0
"эту" 0 0 0.0423908435777872 0 0.0387296669248644 0.0869565217391304
"эхо" 0 0 0.169563374311149 0 0 0
"явление" 0.134228187919463 0 0 0 0 0.0434782608695652
"якудза" 0 0 0 0 0 0.173913043478261
"авторами" 0.0447427293064877 0.0499001996007984 0 0.0401767778224186 0 0
"адаптации" 0.0894854586129754 0.0499001996007984 0 0 0 0
"азиатского" 0 0 0 0 0 0.130434782608696
"американского" 0.0447427293064877 0.0499001996007984 0 0 0 0.0434782608695652
"антон" 0.0447427293064877 0 0 0 0.0774593338497289 0
"артистов" 0 0.0998003992015968 0 0 0.0387296669248644 0
"бигелоу" 0 0 0.127172530733362 0 0 0
"благодаря" 0 0.0499001996007984 0.0423908435777872 0.0401767778224186 0 0
"боевик" 0 0 0 0 0.0387296669248644 0.0869565217391304
"боевых" 0 0 0 0 0.0387296669248644 0.0869565217391304
"большим" 0 0 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"большую" 0 0.0499001996007984 0.0423908435777872 0 0.0387296669248644 0
"боул" 0 0 0.127172530733362 0 0 0
"боула" 0 0 0.127172530733362 0 0 0
"бросает" 0.0894854586129754 0.0499001996007984 0 0 0 0
"будут" 0.0447427293064877 0 0 0 0.0774593338497289 0
"будущего" 0.134228187919463 0 0 0 0 0
"бывшей" 0 0.0499001996007984 0 0.0803535556448373 0 0
"вдруг" 0 0.0998003992015968 0 0.0401767778224186 0 0
"взглядом" 0 0 0 0 0.116189000774593 0
"вид" 0.0447427293064877 0 0 0 0.0387296669248644 0.0434782608695652
"виде" 0 0 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"видович" 0 0 0 0 0 0.130434782608696
"виду" 0 0 0 0.0803535556448373 0.0387296669248644 0
"визуальный" 0 0 0.0423908435777872 0.0803535556448373 0 0
"власти" 0 0 0 0.0803535556448373 0 0.0434782608695652
"внутри" 0.0447427293064877 0 0 0 0.0774593338497289 0
"воду" 0 0 0 0.0401767778224186 0.0774593338497289 0
"воды" 0 0 0.0423908435777872 0 0.0387296669248644 0.0434782608695652
"военного" 0 0 0 0.0803535556448373 0.0387296669248644 0
"вокруг" 0.0447427293064877 0 0 0 0.0387296669248644 0.0434782608695652
"вопросы" 0.0447427293064877 0.0499001996007984 0 0 0.0387296669248644 0
"вперед" 0 0.0499001996007984 0.0423908435777872 0 0 0.0434782608695652
"впечатляющий" 0 0.0499001996007984 0 0 0 0.0869565217391304
"вряд" 0 0 0 0 0.0774593338497289 0.0434782608695652
"всю" 0 0 0 0.0401767778224186 0.0387296669248644 0.0434782608695652
"второго" 0 0 0.0423908435777872 0.0401767778224186 0.0387296669248644 0
"вторых" 0 0 0.0847816871555744 0.0401767778224186 0 0
"выходит" 0 0 0.0423908435777872 0 0.0774593338497289 0
"вышли" 0.0447427293064877 0 0.0423908435777872 0 0.0387296669248644 0
"героями" 0 0 0 0.0803535556448373 0 0.0434782608695652
"главе" 0.0447427293064877 0 0.0423908435777872 0 0.0387296669248644 0
"говоря" 0.0447427293064877 0 0.0847816871555744 0 0 0
"год" 0 0.0499001996007984 0 0.0401767778224186 0.0387296669248644 0
"гончаров" 0 0.149700598802395 0 0 0 0
"гораздо" 0 0 0.0847816871555744 0.0401767778224186 0 0
"дальше" 0.0447427293064877 0 0.0423908435777872 0 0.0387296669248644 0
